Nauticalypse,,2021,"Action, Strategy, Tower Defense, Shooter, Roguelike, Shoot 'Em Up, FPS, Creature Collector, Real Time Tactics, 3D, Cartoony, First-Person, Crafting, Loot, Hunting, Fantasy, Management, Naval, Mythology, Lore-Rich"
Age of Ascent,,Autumn 2021,"Action, Massively Multiplayer, Space Sim, Economy, Open World, Shooter, Sandbox, Strategy, Space, Trading, Crafting, Sci-fi, Mining, Exploration, Resource Management, PvE, PvP, Flight, Comic Book, 3D"
Renown,,"1 Sep, 2022","Hack and Slash, Survival, PvP, Adventure, Action, Multiplayer, Team-Based, Fighting, Combat, Sandbox, Base Building, Crafting, Inventory Management, Resource Management, First-Person, Open World, Realistic, Simulation, Indie, Gore"
Post-Apo Builder,,TBA,"Post-apocalyptic, Strategy, Base Building, Building, Sandbox, RTS, Top-Down, Outbreak Sim, Time Management, Real Time Tactics, City Builder, Crafting, Management, Grand Strategy, Simulation, 3D, Realistic, Tactical, Atmospheric, Resource Management"
HopeLand,,Dec 2021,"Early Access, Action, Adventure, RPG, Simulation, Character Action Game, Spectacle fighter, Third Person, Survival, PvP, PvE, Resource Management, Mining, Crafting, Character Customization, Gun Customization, Combat, Hunting, Conversation, Building"
Tribe: Primitive Builder,,2021 | Wishlist now!,"Realistic, Adventure, Atmospheric, Singleplayer, Resource Management, Sandbox, Open World Survival Craft, Survival, Open World, Crafting, Exploration, Building, First-Person, Economy, Base Building, Fishing, Nature, Simulation, Agriculture, Immersive Sim"
Moonshine Inc.,,2021,"Immersive Sim, Strategy, Simulation, Management, Base Building, Economy, America, 3D, Realistic, Crime, Time Management, City Builder, Resource Management, Crafting, Exploration, Singleplayer, Isometric, Building, Modern, Farming Sim"
Rise Of The Overlords,,,"Strategy, Board Game, Card Game, Trading Card Game, Deckbuilding, Turn-Based Tactics, Wargame, Magic, Tactical, PvP, PvE, Crafting, Grid-Based Movement, Multiplayer, Singleplayer, Fantasy, Turn-Based Combat, Tabletop, Hand-drawn, Stylized"
Dragon Forge,,Coming Soon,"Tactical RPG, Top-Down Shooter, Open World Survival Craft, Shooter, Idler, Base Building, Medieval, Building, Mining, Automation, Crafting, Dragons, Bullet Hell, Collectathon, Action-Adventure, RPG, PvE, Flight, Third Person, 3D"
MINI Wars,,"11 Nov, 2019","Action, Indie, FPS, Action-Adventure, Shooter, 3D, Adventure, First-Person, Open World, Singleplayer, Simulation, Military, Crafting, Strategy, Atmospheric, Inventory Management, PvE, Massively Multiplayer, Gore, Early Access"
Kubifaktorium Demo,1,"31 Jul, 2019","Indie, Simulation, Strategy"
Last Contingency,,Oct 2021,"Early Access, Action, RPG, Adventure, Action RPG, Sandbox, 3D Platformer, Choose Your Own Adventure, Third-Person Shooter, 3D, Realistic, Third Person, Atmospheric, Crafting, Fantasy, Tactical, Zombies, Base Building, Open World, Survival"
Moon Village,,TBA,"Simulation, Building, Space Sim, Management, Atmospheric, Controller, Resource Management, Base Building, Realistic, Singleplayer, Physics, Family Friendly, Strategy, Survival, Crafting, Space, Sandbox, Exploration, First-Person, Economy"
IRON WORLD Demo,,"20 Jul, 2021","Gore, Violent"
Gas Station Simulator Demo,5,"7 Oct, 2020",
Spirit Of The Island Demo,,"15 Jun, 2021",
Advent Crossroad,,Q3 2021,"RPG, Anime, JRPG, Dungeon Crawler, First-Person, Grid-Based Movement, Singleplayer, Turn-Based Combat, Party-Based RPG, Pixel Graphics, Crafting, Survival, Top-Down, Modern, Old School, Mystery, Supernatural, Inventory Management, Gore, Indie"
DRAGON QUEST BUILDERS 2 JUMBO DEMO,507,"4 Dec, 2019","Action, Adventure, RPG"
Coffee Talk Demo,15,"7 Aug, 2018","Adventure, Indie, Casual"
Anvil Saga Demo,,"16 Jun, 2021",
Latte Stand Tycoon +,,TBA,"Simulation, Management, Building, Life Sim, Story Rich, Sandbox, City Builder, 2D, Adventure, Pixel Graphics, Agriculture, Mystery, Crafting, Singleplayer, Indie, Capitalism, Time Management, Trading, Cute, Voxel"
Mortal Online 2,,Soon,"Sandbox, MMORPG, Open World, PvP, Character Customization, First-Person, Fantasy, Exploration, Medieval, Survival, Massively Multiplayer, Crafting, Magic, Swordplay, Old School, Indie, Nudity, Early Access, Violent, Gore"
Outworlder,,Coming soon to Early Access!,"Combat, Online Co-Op, Multiplayer, Open World Survival Craft, Sandbox, 2D, Pixel Graphics, Survival, PvP, PvE, Exploration, Open World, Base Building, Colony Sim, Crafting, Farming, Singleplayer, Action-Adventure, Character Customization, Procedural Generation"
Mars Colony Builder,,TBA,"Colony Sim, Base Building, Survival, Strategy, Sandbox, Management, Building, Simulation, Singleplayer, Open World, Sci-fi, Crafting, Moddable, Indie, Atmospheric, Space, Action, Realistic, 3D, City Builder"
Her War,,TBA,"Action, RPG, Early Access, Indie, Simulation, Strategy, Female Protagonist, FPS, Survival, Shooter, Base Building, Crafting, Realistic, Tactical, Loot, Violent, Singleplayer, War, 3D, Sexual Content"
Dark Gravity,,TBA,"Indie, Classic, Crafting, Fast-Paced, Arcade, Shooter, Sci-fi, Retro, Difficult, Singleplayer, 3D, Stylized, Top-Down Shooter, Replay Value, Top-Down, Bullet Hell, Score Attack, Destruction, Jet, Action"
Frozen Flame,,2021,"RPG, Action, Massively Multiplayer, Indie, Early Access, Multiplayer, Open World, Co-op, Survival, Building, Fantasy, Exploration, Atmospheric, Crafting, Dark Fantasy, Co-op Campaign, Singleplayer, PvP, Sandbox, Action RPG"
Projekt Z,,TBA,"Zombies, FPS, Co-op Campaign, Co-op, Online Co-Op, Action, Hero Shooter, Atmospheric, Horror, World War II, Indie, Post-apocalyptic, Crafting, Adventure, Realistic, Strategy, PvE, First-Person, Inventory Management, Team-Based"
ELEX II,,Coming Soon,"Action, Adventure, RPG, Action RPG, Action-Adventure, Exploration, 3D, Realistic, Third Person, Aliens, Artificial Intelligence, Atmospheric, Crafting, Dark Fantasy, Destruction, Dystopian , Emotional, Fantasy, Futuristic, Lore-Rich"
Ironsmith Medieval Simulator,,Wishlist now - discount at launch,"Casual, Swordplay, First-Person, Military, Medieval, Economy, Management, Building, Trading, Indie, Crafting, Historical, Simulation, Story Rich, Singleplayer, Realistic, Adventure, Action-Adventure, Exploration, Immersive Sim"
Car Wash Simulator,,Coming Soon,"Simulation, Realistic, Immersive Sim, Singleplayer, Casual, Relaxing, Resource Management, Indie, Life Sim, Time Management, Inventory Management, Crafting, First-Person, Management, Funny, Memes, Atmospheric, Building, Dark Humor, Economy"
Naked and Afraid: The Game,,Coming Soon,"Action, Adventure, Simulation, Survival, Open World, Building, Sandbox, Exploration, First-Person, Atmospheric, Crafting, Singleplayer, Nudity, Indie, Sexual Content, Immersive Sim, Life Sim, Realistic, Tactical, Choices Matter"
Gas Station Simulator,,Play Demo Now,"Simulation, Indie, Building, Economy, Base Building, Singleplayer, Realistic, Crafting, Open World, Destruction, Relaxing, Design & Illustration, Funny, Casual, Family Friendly, Choices Matter, First-Person, Education, Memes, Driving"
Buried in Ice,,Wishlist now - discount at launch,"Survival Horror, Sci-fi, Horror, First-Person, Psychological Horror, Action-Adventure, Survival, Atmospheric, Indie, Aliens, Singleplayer, Choices Matter, Story Rich, Crafting, Adventure, Action, Multiple Endings, Action RPG, RPG, Realistic"
Lost Scavenger,,2021,"Survival, Post-apocalyptic, Roguelike, Sandbox, Realistic, Perma Death, Interactive Fiction, Open World, Exploration, Crafting, Life Sim, Medical Sim, RPG, Choose Your Own Adventure, Character Customization, Hex Grid, Turn-Based Combat, Top-Down, 3D, CRPG"
Anvil Saga,,"2021, wishlist now!","RPG, Choices Matter, Pixel Graphics, Medieval, Simulation, Management, Strategy, Singleplayer, Base Building, Colony Sim, Building, Crafting, Diplomacy, Economy, Political Sim, Historical, 2D, Colorful, Family Friendly, Indie"
Spirit of the Island,,Add to wishlist and follow not to miss it!,"Early Access, Life Sim, Character Customization, Simulation, Building, Romance, Casual, Singleplayer, Family Friendly, RPG, Relaxing, Funny, Cute, Farming Sim, Open World, Agriculture, Crafting, Indie, Sandbox, Fantasy"
Little Witch in the Woods,,TBA,"RPG, Relaxing, Fantasy, Magic, Pixel Graphics, Adventure, Story Rich, Cute, Exploration, Drama, Crafting, Emotional, Life Sim, Medieval, Singleplayer, Funny, Top-Down, Conversation, Indie, Female Protagonist"
Core Keeper,,Coming Soon,"Early Access, Pixel Graphics, Sandbox, 2D, Adventure, Procedural Generation, Online Co-Op, Relaxing, Casual, Cooking, Atmospheric, Exploration, Crafting, Dungeon Crawler, Building, Survival, Mining, Mystery, Base Building, Farming Sim"
IRON WORLD,,TBA,"Post-apocalyptic, Top-Down Shooter, Exploration, Shooter, Action RPG, Old School, RPG, Atmospheric, Open World, Hand-drawn, 2D, Crafting, Top-Down, Action, Artificial Intelligence, Dark Humor, Nonlinear, Alternate History, Retro, Survival"
Heliopolis Six,,Q3 2021,"Economy, Sci-fi, Resource Management, 3D, Singleplayer, Immersive Sim, City Builder, Building, Management, Space, Strategy, Crafting, Space Sim, Simulation, Realistic, Atmospheric, Futuristic, Modern, Indie, Early Access"
Sigma World Online,,Fall 2021,"Early Access, Simulation, Sandbox, Isometric, MMORPG, Space Sim, City Builder, Exploration, 3D, Voxel, Survival, Space, Crafting, Cooking, Sci-fi, Old School, Agriculture, Building, Open World, Procedural Generation"
Sphere - Flying Cities,,Fall 2021,"Strategy, Early Access, Survival, City Builder, Colony Sim, Singleplayer, 3D, Space, Sci-fi, Retro, Cyberpunk, Atmospheric, Crafting, Narration, Mining, Resource Management, Exploration, Simulation, Building, Dystopian "
Outerverse,,Coming Soon,"Early Access, Singleplayer, Multiplayer, Co-op, Online Co-Op, Exploration, Sandbox, Building, Crafting, Space, Programming, Mining, Management, Automation, Base Building, Simulation, Strategy, Voxel, Open World, Procedural Generation"
Starseed,,TBA,"Early Access, Farming Sim, Resource Management, Exploration, Life Sim, Simulation, Base Building, Cute, Mining, Science, Collectathon, Agriculture, Building, Crafting, Relaxing, RPG, Pixel Graphics, Open World, Robots, Atmospheric"
Artificer Demo,,"16 Jun, 2020","Adventure, RPG"
Serin Fate Demo,,"24 Nov, 2020","Adventure, RPG, Indie, Casual"
Polycalypse: Last bit of Hope,,2021,"Action, Adventure, Fighting, Shooter, Third-Person Shooter, Looter Shooter, Zombies, Survival, Post-apocalyptic, Destruction, Building, Driving, Crafting, Gun Customization, Base Building, Physics, Stylized, Third Person, Combat, Inventory Management"
Fata Deum,,Q3 2021,"Early Access, Simulation, Strategy, God Game, Building, RTS, City Builder, Resource Management, Real Time Tactics, Choose Your Own Adventure, 3D, Stylized, Top-Down, Crafting, Automation, Character Customization, Story Rich, Narration, Choices Matter, Trading"
Frozen Flame Demo,,"3 Feb, 2021",
Lifeguard Simulator,,TBA,"Simulation, Action, Casual, Adventure, Indie, Funny, Singleplayer, Sandbox, Exploration, Relaxing, Management, Family Friendly, Realistic, Atmospheric, Crafting, Driving, First-Person, Investigation, Open World, Inventory Management"
Beast Master,,Not set yet...,"Action, Adventure, RPG, Action-Adventure, Action RPG, Open World Survival Craft, Third-Person Shooter, Mystery Dungeon, Third Person, Fantasy, Building, Crafting, Multiplayer, Online Co-Op, Character Customization, Procedural Generation, Inventory Management, Resource Management, Co-op, Choose Your Own Adventure"
电视台模拟国 Entertainment Simulator,,2021,"Simulation, Strategy, Management, Building, 3D, Modern, Life Sim, Card Game, City Builder, Time Management, Third Person, Crafting, Trading, Inventory Management, Base Building, Resource Management, Deckbuilding, Singleplayer, Economy, Indie"
Harvest Island,,2021,"Relaxing, Farming Sim, Collectathon, Investigation, Exploration, Inventory Management, Resource Management, Interactive Fiction, Fantasy, Story Rich, Fishing, Hunting, Crafting, Building, Casual, Cute, Multiple Endings, Adventure, Pixel Graphics, 2D"
Breakwaters,,Q3 2021 - Wishlist & Follow,"Action-Adventure, Online Co-Op, Early Access, Simulation, Sandbox, Building, Survival, Open World, Replay Value, Exploration, 3D, Crafting, Sailing, Action, Character Customization, Adventure, Multiplayer, Combat, Co-op, Indie"
Blue Box Game: BurgerGame,1,"2 Oct, 2020","Casual, Simulation, Strategy, Indie, Replay Value, Crafting, Singleplayer, Inventory Management, Resource Management, Management, Puzzle, Comedy, Physics, Funny, Stylized"
Rover Mechanic Challenge - ERC Competition,5,"14 Sep, 2020","Simulation, Management, Sandbox, Space Sim, Education, First-Person, Realistic, Mars, Space, Building, Automation, Crafting, Physics, Singleplayer, Free to Play, Competitive, Indie"
先民的遗迹Relics of ancestors,4,"31 Mar, 2021","Casual, RPG, Indie, Adventure, Simulation, Strategy, Sandbox, Puzzle, RPGMaker, JRPG, Visual Novel, Mystery Dungeon, Real Time Tactics, Exploration, 2D, Anime, Medieval, Crafting, Historical, Story Rich"
Miracle field,,"4 May, 2021","Adventure, Action, Action RPG, 3D Platformer, 2.5D, Early Access, Crafting, Singleplayer, RPG"
Zombie Alert,2,"2 Jan, 2021","Early Access, Action, Adventure, Action-Adventure, Open World, Building, Exploration, Shooter, Open World Survival Craft, FPS, 3D, Pixel Graphics, Voxel, Survival, Zombies, Crafting, Character Customization, PvE, Base Building, Singleplayer"
King of Cooking,4,"6 May, 2021","Casual, Simulation, Arcade, Cute, Cooking, Colorful, Indie, 2D, Typing, Time Manipulation, Quick-Time Events, Resource Management, Management, Crafting, Multiple Endings, Singleplayer"
Slickpoo The Clown,1,"28 May, 2021","Simulation, Survival Horror, Psychological Horror, Stealth, Horror, Adventure, Action-Adventure, Arcade, Choose Your Own Adventure, Hidden Object, 3D, First-Person, 1990's, Crafting, Mystery, Singleplayer"
CATAPULT BATTLE SIMULATOR!,,"29 Aug, 2019","Simulation, Action, Indie, Strategy, Casual, Massively Multiplayer, Racing, Crafting, Early Access, Open World, Adventure"
Trolley Simulator,,May 2021,"Action, Simulation, Racing, Puzzle, Automobile Sim, 2D Platformer, 2D, Cute, Crafting, Singleplayer"
High Treason,,Feb 2020,"Action, RPG, Massively Multiplayer, PvP, Medieval, Crafting, MMORPG, Competitive, Fantasy"
Business Shark,,"1 Aug, 2020","Strategy, Base Building, Building, City Builder, Grand Strategy, 2D, Economy, Early Access, Crafting, Singleplayer"
4islands,6,"20 Oct, 2019","Early Access, Action, Indie, Simulation, Adventure, Massively Multiplayer, Gore, Violent, Survival, Crafting, Hunting"
Operation Desolate Void,,Dec 2022,"Action, Sandbox, Shooter, FPS, Realistic, Modern, Base Building, Combat, Crafting, Gun Customization, PvE, PvP, Stealth, Singleplayer"
COYOTE,,"31 Jan, 2022","Adventure, God Game, Real Time Tactics, 2.5D, Top-Down, Comic Book, Lore-Rich, Nature, Crafting, Indie, Automation, Level Editor, Resource Management, Singleplayer"
The Last Stand,8,"18 Jun, 2021","FPS, Action, Shoot 'Em Up, Shooter, 3D, First-Person, Stylized, Family Friendly, Sci-fi, Free to Play, Crafting, Robots, Combat, Singleplayer"
一剑斩仙,,"27 Aug, 2021","Action, RPG, Action RPG, Action Roguelike, Colorful, Psychedelic, Fantasy, PvP, Crafting, Story Rich, Early Access, Co-op, Online Co-Op, Multiplayer"
Bridge! 3,5,"7 Nov, 2019","Simulation, Casual, Indie, Physics, Realistic, Singleplayer, Moddable, Family Friendly, Building, Relaxing, Crafting, Colorful, Replay Value, Adventure, Strategy"
Block Survival: Legend of the Lost Islands Demo,1,"7 Jun, 2017","Action, Adventure, Indie"
Primitive Survival,1,"23 Dec, 2019","Action, RPG, Early Access, Survival, Building, Crafting"
The Six Dragons,,2020,"Indie, RPG, Crafting, Fantasy, Open World, Dungeons & Dragons"
A Very Bad Christmas Eve,9,"18 Dec, 2020","Adventure, Action-Adventure, Puzzle, VR, First-Person, Tactical, Snow, Choices Matter, Quick-Time Events, Action, Real Time Tactics, Magic, Fantasy, Survival, Lore-Rich, Arcade, Crafting, Physics, Superhero, Time Manipulation"
Color Pixel Heroes,1,"8 Apr, 2021","Adventure, Pixel Graphics, Minimalist, Point & Click, Casual, Action, Fantasy, RPG, Simulation, Sports, Strategy, Board Game, Design & Illustration, Puzzle, 2D, Atmospheric, Crafting, Relaxing, Retro, Steampunk"
BotBrawl,,Coming when it's ready!,"Building, Multiplayer, Free to Play, PvP, Robots, Vehicular Combat, Physics, Voxel, Online Co-Op, Shooter, Simulation, 3D, Crafting, Sci-fi, Driving, Action, Combat, Fighting, Third Person, Automobile Sim"
Anesthesia,,Probably around 2022-2023.,"Adventure, RPG, Action RPG, Character Action Game, 2D Platformer, Side Scroller, 2D, Colorful, Atmospheric, Fantasy, Mystery, Combat, Crafting, Multiple Endings, Open World, PvE, Story Rich, Singleplayer, Casual"
Maritime Calling,,Q3 2021,"Adventure, RPG, Simulation, Roguelike, Roguelite, 3D, Naval, Pirates, Survival, Combat, Crafting, Naval Combat, Open World, Perma Death, Procedural Generation, Sailing, Trading, Singleplayer"
Mark Twain's Tom Sawyer: Survival Game,,Coming Soon,"Adventure, Simulation, Survival, Crafting, Comedy, Based On A Novel, First-Person, Atmospheric, Realistic, Singleplayer, Violent, Beautiful, Walking Simulator, Memes, America, Experimental, Fishing, Early Access"
Renovators,,TBA,"Adventure, Casual, RPG, Simulation, Strategy, Action-Adventure, Real Time Tactics, Tactical RPG, 3D, Third Person, Building, Crafting, Management, Tactical, Choices Matter, Physics, Resource Management, Singleplayer"
Smintheus,,Soon,"Indie, Adventure, RPG, Puzzle, Pixel Graphics, Crafting, Comedy, Sokoban, 2D, Difficult, Funny, Singleplayer, Cartoony, Cartoon, Top-Down, Great Soundtrack, Cats, Retro, Building"
Mars First Logistics,,2022,"Building, Simulation, Sandbox, Open World, Physics, Adventure, Strategy, Exploration, Procedural Generation, Driving, Space, Crafting, Singleplayer, Mars, 3D, LEGO, Sci-fi, Robots"
Fifefer Island - Terrena's Adventure,,"16 Aug, 2021","Adventure, Economy, Education, Capitalism, Strategy RPG, Story Rich, Action RPG, Hand-drawn, Female Protagonist, RPG, Management, Farming, Crafting, Fishing, Mining, Resource Management, Singleplayer, 2D, Simulation"
Nine to Five,,TBA,"FPS, Multiplayer, PvP, Shooter, Free to Play, Team-Based, Strategy, Realistic, Tactical, Character Customization, Gun Customization, First-Person, Online Co-Op, Military, Futuristic, Action, Atmospheric, Casual, Crafting, Sci-fi"
Orchard Simulator,,TBA,"Casual, Simulation, Atmospheric, Realistic, Singleplayer, Building, Crafting, Agriculture, Management, First-Person, Relaxing, Indie, Family Friendly, Replay Value, Adventure, Great Soundtrack, Economy, Resource Management"
Scrap Games,,2021 Add to wishlist to stay updated!,"Strategy, Building, 3D, Robots, Sci-fi, Multiplayer, Simulation, Management, Action, Sandbox, Indie, Shooter, RPG, Third-Person Shooter, Funny, Crafting, PvP, Massively Multiplayer"
Locksmith Simulator,,Wishlist now - discount at launch,"Simulation, Management, Life Sim, Immersive Sim, Time Management, 3D, First-Person, Realistic, Building, Physics, Moddable, Crafting, Inventory Management, Resource Management, Singleplayer, Soundtrack, Story Rich, Relaxing"
Retail Royale,,2021 - Wishlist Now,"Early Access, Free to Play, Battle Royale, PvP, FPS, Shooter, Character Customization, Strategy, First-Person, Funny, Team-Based, Action, Colorful, Tactical, Crafting, Physics, Memes, Combat, Massively Multiplayer, Co-op"
Solar System Colonist,,TBA,"Open World, Open World Survival Craft, Space, Exploration, Sci-fi, Survival, Procedural Generation, First-Person, Adventure, Singleplayer, Sandbox, Atmospheric, Crafting, Space Sim, Indie, Simulation, Action, FPS, Great Soundtrack"
Guild Wars 2,,To Be Announced,"Adventure, RPG, MMORPG, 3D, Strategy, Third Person, Fantasy, Atmospheric, PvP, Character Customization, Class-Based, Combat, Massively Multiplayer, Crafting, Multiplayer, Deckbuilding, Online Co-Op, Free to Play, Singleplayer, Story Rich"
Zibbs - Alien Survival Demo,,"5 Jul, 2020",Violent
SSTR,,"14 Dec, 2020","Indie, Gore, Violent, First-Person, Puzzle, Horror, Dark, Survival, Survival Horror, Sci-fi, Atmospheric, Crafting, Stealth, Story Rich, Singleplayer, Logic"
Potion Pipeline,,when the potions are ready,"Strategy, Simulation, Building, Automation, Base Building, Sandbox, Resource Management, Management, Crafting, Magic, Casual, 2D, Top-Down, Pixel Graphics, Singleplayer"
Epicure,9,"17 May, 2020","Casual, Indie, Simulation, Early Access, 2D, Pixel Graphics, RPG, Point & Click, Colorful, Cooking, Economy, Family Friendly, Relaxing, Multiplayer, Online Co-Op, Singleplayer, Crafting, Great Soundtrack"
Amborettio,1,"21 Dec, 2020","CRPG, Survival Horror, Dungeon Crawler, Tutorial, Building, Mining, RPG, Survival, Strategy, Action RPG, 2D, Top-Down, Alternate History, Post-apocalyptic, Surreal, Nonlinear, Procedural Generation, Sci-fi, Atmospheric, Crafting"
The Escape DLC,1,"7 Oct, 2016","RPG, Indie, Simulation, Action, Adventure, Post-apocalyptic, Zombies, Survival, Crafting, Action RPG, RPGMaker"
Hunt: Primal Reptiles,,"15 Dec, 2020","Action, Simulation, Adventure, Early Access, Dinosaurs, Hunting, Survival, Open World, Crafting, Post-apocalyptic, Realistic"
Eiyuden Chronicle: Hundred Heroes,,Coming 2023,"RPG, Action RPG, JRPG, Action-Adventure, 2.5D, First-Person, Combat, Crafting, Adventure, Action, Strategy, Indie, Story Rich, Female Protagonist, Singleplayer"
Reliefs The Time of the Lemures,5,"7 Sep, 2018","Adventure, Indie, Early Access, Casual, Action, Puzzle, First-Person, Singleplayer, 3D Platformer, Mythology, 3D, Relaxing, Action-Adventure, Atmospheric, Realistic, Open World, Crafting, Exploration"
Portals World Demo,,"22 Aug, 2020",
Arboreal,,2021 - Still growing...,"Simulation, Cooking, Colony Sim, Nature, Farming Sim, Sandbox, Automation, Resource Management, Management, Cute, Colorful, Relaxing, Life Sim, Family Friendly, Crafting, Building, Comic Book, Agriculture, Transportation, Base Building"
The Extinguishers,,Feb 2022,"Third-Person Shooter, Tower Defense, PvE, Strategy RPG, Hero Shooter, RPG, 3D Platformer, Action, Action RPG, Demons, Dystopian , Fantasy, Management, Tactical, Atmospheric, Building, Crafting, Survival, Dark, Strategy"
Tortured Hearts Demo,,"25 Jan, 2021",
Medieval Shop Simulator,,"26 Aug, 2021","Simulation, Strategy, Sandbox, Life Sim, Immersive Sim, Exploration, Hidden Object, 3D, Cute, First-Person, Colorful, Atmospheric, Capitalism, Crafting, Management, Medieval, Building, Tactical, Economy, Resource Management"
The Alchemist Alekki Demo,,"2 Feb, 2021",
Guillotine The Necromorph Demo,,"1 Feb, 2021",
Signs of Zodiac,,Nov 2020,"2D Platformer, Casual, Interactive Fiction, Shooter, Idler, Hentai, Action RPG, 2D, Cute, Story Rich, Puzzle, Anime, Cartoony, Colorful, Realistic, Crafting, Cartoon, Foreign, Faith, Singleplayer"
Spellario - Fantasy Clicker,,TBD,"Family Friendly, Clicker, Singleplayer, RPG, Casual, 2D, Illuminati, Adventure, Fantasy, Action, Strategy, Simulation, Idler, Indie, Strategy RPG, Cartoon, Stylized, Atmospheric, Crafting, Dark"
Dead Hope,,2022,"Survival, Open World, Singleplayer, Co-op, Multiplayer, Adventure, Team-Based, PvP, PvE, First-Person, Action, Third Person, Strategy, Horror, Sandbox, Base Building, Crafting, Resource Management, Gun Customization, Open World Survival Craft"
Flashlight,,2021,"Top-Down Shooter, Roguelite, Action Roguelike, Co-op, Difficult, Action, Shoot 'Em Up, Arcade, Perma Death, PvP, 2D, Zombies, Survival, Old School, Looter Shooter, Post-apocalyptic, Crafting, Procedural Generation, Online Co-Op, Team-Based"
Ultima World,,"8 Oct, 2021","Adventure, Sandbox, Open World, 3D, Voxel, Resource Management, Base Building, First-Person, Realistic, Space, Atmospheric, Futuristic, 3D Platformer, Survival, Building, Procedural Generation, Mining, VR, Singleplayer, Crafting"
Over The Ruins,,Coming soon,"Early Access, Adventure, RPG, Action, Action-Adventure, Sandbox, MMORPG, Action RPG, Dungeon Crawler, Exploration, Hero Shooter, 3D, Pixel Graphics, Third Person, Atmospheric, Building, Cyberpunk, Crafting, Fantasy, Sci-fi"
Arboreal Demo,,"16 Jun, 2021",
Undeadly,,Late 2021,"Early Access, Strategy, Tactical, Survival, Zombies, Post-apocalyptic, Top-Down, Perma Death, Turn-Based Strategy, Time Management, Exploration, Turn-Based Tactics, Isometric, Crafting, Atmospheric, Singleplayer, Cartoony, Class-Based, Grid-Based Movement, Mystery"
Cast Ashore,,Late 2021,"Simulation, Singleplayer, Adventure, Survival, Open World, Exploration, Sandbox, Immersive Sim, Base Building, First-Person, Underwater, PvE, Procedural Generation, Crafting, Combat, Atmospheric, Building, Realistic, 3D, Strategy"
Sprite Sequence Chapter 2,,"1 Sep, 2021","Adventure, Simulation, Interactive Fiction, Life Sim, Platformer, Walking Simulator, 2D Platformer, Exploration, Puzzle Platformer, 2D, Hand-drawn, Minimalist, Comedy, Crafting, Family Friendly, Nature, Relaxing, Linear, Story Rich, Singleplayer"
Blub Emporium,,2021,"Building, Puzzle, Automation, Sandbox, Cute, Casual, Resource Management, Isometric, Economy, Agriculture, Farming Sim, Simulation, Pixel Graphics, Crafting, Colorful, 2.5D, 2D, Relaxing, Stylized, Top-Down"
Guillotine,,"1 Oct, 2021","Social Deduction, Multiplayer, Online Co-Op, Survival, Funny, Horror, Assassin, Casual, First-Person, Team-Based, Survival Horror, PvP, Exploration, 3D, Choices Matter, FPS, Psychological, Action, Crafting, Hunting"
Car Mechanic Simulator VR Demo,,"11 May, 2021",
Aka,,TBA,"Exploration, 3D Platformer, Farming Sim, Relaxing, Cute, Life Sim, Top-Down, Open World, RPG, Casual, Anime, Colorful, Stylized, Family Friendly, Building, Crafting, Nature, Adventure, Singleplayer, Farming"
Love Cooking at Home? Turn your Hobby into a Business!,,,"Time Management, Casual, Real-Time, Management, Arcade, 2D, Cute, Funny, Time Manipulation, Stylized, Hand-drawn, Family Friendly, Economy, Comedy, Atmospheric, Crafting, Cartoon, Modern, Resource Management, Inventory Management"
Craft & Survive,,"6 Sep, 2021","Action, Adventure, Casual, Sandbox, Shooter, Exploration, FPS, Shoot 'Em Up, 3D, Cartoony, First-Person, Pixel Graphics, Atmospheric, Building, Crafting, Post-apocalyptic, Survival, Zombies, Base Building, Open World"
DROPTCH,,2021,"Adventure, Casual, Action-Adventure, Sandbox, Exploration, FPS, Mystery Dungeon, 3D, Cartoony, Colorful, First-Person, Stylized, Voxel, Atmospheric, Crafting, Investigation, Mining, Mystery, Relaxing, Surreal"
Thea: The Awakening Demo,,"15 Jul, 2016","Strategy, RPG, Indie"
Rebirth of Island Demo,,"29 Jul, 2016","Strategy, Adventure, RPG, Indie, Simulation"
Combat Engineer,,TBA,"Simulation, FPS, Realistic, Military, Immersive Sim, Wargame, Shooter, War, Tactical, Building, Tanks, Driving, Crafting, Base Building, Physics, 3D, Action, First-Person, Atmospheric, Destruction"
Vitality,,Q4 2020,"RPG, Indie, Sandbox, Exploration, 2D, Pixel Graphics, Historical, Atmospheric, Singleplayer, Multiplayer, Action, Adventure, Building, Survival, Co-op, Open World, Crafting, Nature, Open World Survival Craft"
Camp Canyonwood,,Coming Soon,"Casual, Life Sim, Building, Management, Fishing, Character Customization, 2.5D, Cute, Colony Sim, Top-Down, Dark Humor, Agriculture, Nature, Crafting, Simulation, America, Hand-drawn, Sandbox, Cartoon, Supernatural"
Fun Forbidden,,TBA,"VR, Adventure, Sandbox, Education, Exploration, Comedy, Casual, Steampunk, Artificial Intelligence, Puzzle, 3D, Colorful, Family Friendly, Crafting, Fantasy, Funny, Stylized, First-Person, Narration, Simulation"
Moon Farming - Prologue,,2021,"Strategy, Simulation, Adventure, Casual, Space Sim, Farming Sim, Colony Sim, Sandbox, 3D, Cinematic, First-Person, Realistic, Atmospheric, Building, Crafting, Education, Family Friendly, Funny, Logic, Management"
